           8412   0    L2CacheL2_Replacement_clean     IM>IM     [0x3dc0, line 0x3dc0] 
           8412   0    L1Cache                 Inv    M_I>SINK_WB_ACK [0x39c0, line 0x39c0] 
           8412   3    L1Cache              WB_Ack SINK_WB_ACK>I      [0x3c0, line 0x3c0] 
           8413   0  Directory               Fetch      I>IM     [0x3dc0, line 0x3dc0] 
           8415   0    L2CacheL2_Replacement_clean     IM>IM     [0x3dc0, line 0x3dc0] 
           8416   0    L2CacheL2_Replacement_clean     IM>IM     [0x3dc0, line 0x3dc0] 
           8417   0    L1Cache                 Inv    M_I>SINK_WB_ACK [0x45c0, line 0x45c0] 
           8417   3    L1Cache              WB_Ack SINK_WB_ACK>I      [0x60c0, line 0x60c0] 
           8418   0  Directory               Fetch      I>IM     [0x37c0, line 0x37c0] 
           8420   0    L2Cache             WB_Data  MCT_I>M_I    [0x39c0, line 0x39c0] 
           8425   0    L2Cache             WB_Data  MCT_I>M_I    [0x45c0, line 0x45c0] 
           8428   0  Directory                Data      M>MI     [0x39c0, line 0x39c0] 
           8429   0    L2CacheL2_Replacement_clean     IM>IM     [0x3dc0, line 0x3dc0] 
           8433   0  Directory                Data      M>MI     [0x45c0, line 0x45c0] 
           8440   0  Directory          Memory_Ack     MI>I      [0x39c0, line 0x39c0] 
           8441   2        Seq               Begin       >       [0x28ea, line 0x28c0] ST PC 168 0xa8
           8442   2    L1Cache      L1_Replacement     IM>IM     [0x3ec0, line 0x3ec0] 
           8445   0  Directory          Memory_Ack     MI>I      [0x45c0, line 0x45c0] 
           8447   0    L2Cache             Mem_Ack    M_I>NP     [0x39c0, line 0x39c0] 
           8452   0    L2Cache             Mem_Ack    M_I>NP     [0x45c0, line 0x45c0] 
           8460   0  Directory         Memory_Data     IM>M      [0x3dc0, line 0x3dc0] 
           8465   0  Directory         Memory_Data     IM>M      [0x37c0, line 0x37c0] 
           8467   0    L2Cache            Mem_Data     IM>MT_MB  [0x3dc0, line 0x3dc0] 
           8472   0    L2Cache            Mem_Data     IM>MT_MB  [0x37c0, line 0x37c0] 
           8474 core  3        Seq                Done       >       [0x3dec, line 0x3dc0] 2943 cycles
           8474   3    L1Cache       Data_all_Acks     IM>M      [0x3dc0, line 0x3dc0] 
           8474   3    L1Cache      L1_Replacement     IM>IM     [0x37c0, line 0x37c0] 
           8474   3    L1Cache      L1_Replacement     IM>IM     [0x37c0, line 0x37c0] 
           8474   3    L1Cache      L1_Replacement     IM>IM     [0x37c0, line 0x37c0] 
           8475   3    L1Cache      L1_Replacement     IM>IM     [0x37c0, line 0x37c0] 
           8475   3    L1Cache      L1_Replacement     IM>IM     [0x37c0, line 0x37c0] 
           8475   3    L1Cache      L1_Replacement     IM>IM     [0x37c0, line 0x37c0] 
           8475   3    L1Cache      L1_Replacement     IM>IM     [0x37c0, line 0x37c0] 
           8476   3    L1Cache      L1_Replacement     IM>IM     [0x37c0, line 0x37c0] 
           8476   3    L1Cache      L1_Replacement     IM>IM     [0x37c0, line 0x37c0] 
           8476   3    L1Cache      L1_Replacement     IM>IM     [0x37c0, line 0x37c0] 
           8476   3    L1Cache      L1_Replacement     IM>IM     [0x37c0, line 0x37c0] 
           8477   3    L1Cache      L1_Replacement     IM>IM     [0x37c0, line 0x37c0] 
           8477   3    L1Cache      L1_Replacement     IM>IM     [0x37c0, line 0x37c0] 
           8477   3    L1Cache      L1_Replacement     IM>IM     [0x37c0, line 0x37c0] 
           8479 core  3        Seq                Done       >       [0x37ed, line 0x37c0] 2858 cycles
           8479   3    L1Cache       Data_all_Acks     IM>M      [0x37c0, line 0x37c0] 
           8479   3    L1Cache      L1_Replacement      M>M_I    [0x3dc0, line 0x3dc0] 
           8479   3    L1Cache               Store     NP>IM     [0x62c0, line 0x62c0] 
           8479   3    L1Cache      L1_Replacement      M>M_I    [0x37c0, line 0x37c0] 
           8480   3    L1Cache               Store     NP>IM     [0x1dc0, line 0x1dc0] 
           8480   3    L1Cache      L1_Replacement     IM>IM     [0x62c0, line 0x62c0] 
           8480   3    L1Cache      L1_Replacement     IM>IM     [0x62c0, line 0x62c0] 
           8480   3    L1Cache      L1_Replacement     IM>IM     [0x62c0, line 0x62c0] 
           8481   3    L1Cache      L1_Replacement     IM>IM     [0x62c0, line 0x62c0] 
           8481   3    L1Cache      L1_Replacement     IM>IM     [0x62c0, line 0x62c0] 
           8481   3    L1Cache      L1_Replacement     IM>IM     [0x62c0, line 0x62c0] 
           8481   3    L1Cache      L1_Replacement     IM>IM     [0x62c0, line 0x62c0] 
           8481   0    L2Cache   Exclusive_Unblock  MT_MB>MT     [0x3dc0, line 0x3dc0] 
           8481   0    L2CacheL2_Replacement_clean     MT>MCT_I  [0x3dc0, line 0x3dc0] 
           8481   0    L2Cache         L1_PUTX_old     NP>NP     [0x1bc0, line 0x1bc0] 
           8481   0    L2Cache         L1_PUTX_old     NP>NP     [0x5fc0, line 0x5fc0] 
           8482   0    L2Cache             L1_GETX     NP>IM     [0x5bc0, line 0x5bc0] 
           8482   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x37c0, line 0x37c0] 
           8482   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x37c0, line 0x37c0] 
           8482   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x37c0, line 0x37c0] 
           8482   3    L1Cache      L1_Replacement     IM>IM     [0x62c0, line 0x62c0] 
           8482   3    L1Cache      L1_Replacement     IM>IM     [0x62c0, line 0x62c0] 
           8482   3    L1Cache      L1_Replacement     IM>IM     [0x62c0, line 0x62c0] 
           8482   3    L1Cache      L1_Replacement     IM>IM     [0x62c0, line 0x62c0] 
           8483   3    L1Cache      L1_Replacement     IM>IM     [0x62c0, line 0x62c0] 
           8483   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x37c0, line 0x37c0] 
           8483   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x37c0, line 0x37c0] 
           8483   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x37c0, line 0x37c0] 
           8483   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x37c0, line 0x37c0] 
           8484   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x37c0, line 0x37c0] 
           8486   0    L2Cache   Exclusive_Unblock  MT_MB>MT     [0x37c0, line 0x37c0] 
           8486   0    L2CacheL2_Replacement_clean     MT>MCT_I  [0x37c0, line 0x37c0] 
           8486   0    L2Cache         L1_PUTX_old     NP>NP     [0x63c0, line 0x63c0] 
           8486   0    L2Cache             L1_GETX     NP>IM     [0x3ec0, line 0x3ec0] 
           8487   0    L2CacheL2_Replacement_clean     IM>IM     [0x5bc0, line 0x5bc0] 
           8487   0    L2CacheL2_Replacement_clean     IM>IM     [0x5bc0, line 0x5bc0] 
           8487   0    L2CacheL2_Replacement_clean     IM>IM     [0x5bc0, line 0x5bc0] 
           8487   0    L2CacheL2_Replacement_clean     IM>IM     [0x5bc0, line 0x5bc0] 
           8488   0    L2CacheL2_Replacement_clean     IM>IM     [0x5bc0, line 0x5bc0] 
           8488   0    L2CacheL2_Replacement_clean     IM>IM     [0x5bc0, line 0x5bc0] 
           8488   0    L2CacheL2_Replacement_clean     IM>IM     [0x5bc0, line 0x5bc0] 
           8488   3    L1Cache                 Inv    M_I>SINK_WB_ACK [0x3dc0, line 0x3dc0] 
           8488   1    L1Cache              WB_Ack SINK_WB_ACK>I      [0x1bc0, line 0x1bc0] 
           8489   1    L1Cache              WB_Ack SINK_WB_ACK>I      [0x5fc0, line 0x5fc0] 
           8490   0  Directory               Fetch      I>IM     [0x5bc0, line 0x5bc0] 
           8491   0    L2CacheL2_Replacement_clean     IM>IM     [0x5bc0, line 0x5bc0] 
           8492   0    L2CacheL2_Replacement_clean     IM>IM     [0x5bc0, line 0x5bc0] 
           8493   3    L1Cache                 Inv    M_I>SINK_WB_ACK [0x37c0, line 0x37c0] 
           8493   2    L1Cache              WB_Ack SINK_WB_ACK>I      [0x63c0, line 0x63c0] 
           8494   0  Directory               Fetch      I>IM     [0x3ec0, line 0x3ec0] 
           8496   0    L2Cache             WB_Data  MCT_I>M_I    [0x3dc0, line 0x3dc0] 
           8501   0    L2Cache             WB_Data  MCT_I>M_I    [0x37c0, line 0x37c0] 
           8504   0  Directory                Data      M>MI     [0x3dc0, line 0x3dc0] 
           8505   0    L2CacheL2_Replacement_clean     IM>IM     [0x5bc0, line 0x5bc0] 
           8509   0  Directory                Data      M>MI     [0x37c0, line 0x37c0] 
           8516   0  Directory          Memory_Ack     MI>I      [0x3dc0, line 0x3dc0] 
           8521   0  Directory          Memory_Ack     MI>I      [0x37c0, line 0x37c0] 
           8521   0        Seq               Begin       >       [0x39ea, line 0x39c0] ST PC 185 0xb9
           8522   0    L1Cache      L1_Replacement     IM>IM     [0x64c0, line 0x64c0] 
           8523   0    L2Cache             Mem_Ack    M_I>NP     [0x3dc0, line 0x3dc0] 
           8528   0    L2Cache             Mem_Ack    M_I>NP     [0x37c0, line 0x37c0] 
           8537   0  Directory         Memory_Data     IM>M      [0x5bc0, line 0x5bc0] 
           8541   0        Seq               Begin       >       [0x22e9, line 0x22c0] ST PC 162 0xa2
           8542   0    L1Cache      L1_Replacement     IM>IM     [0x64c0, line 0x64c0] 
           8542   0  Directory         Memory_Data     IM>M      [0x3ec0, line 0x3ec0] 
           8544   0    L2Cache            Mem_Data     IM>MT_MB  [0x5bc0, line 0x5bc0] 
           8549   0    L2Cache            Mem_Data     IM>MT_MB  [0x3ec0, line 0x3ec0] 
           8551 core  1        Seq                Done       >       [0x5bec, line 0x5bc0] 2750 cycles
           8551   1    L1Cache       Data_all_Acks     IM>M      [0x5bc0, line 0x5bc0] 
           8551   1    L1Cache      L1_Replacement      M>M_I    [0x440, line 0x440] 
           8551   1    L1Cache               Store     NP>IM     [0x55c0, line 0x55c0] 
           8551   1    L1Cache      L1_Replacement      M>M_I    [0x5bc0, line 0x5bc0] 
           8552   1    L1Cache               Store     NP>IM     [0x1ac0, line 0x1ac0] 
           8552   1    L1Cache      L1_Replacement     IM>IM     [0x55c0, line 0x55c0] 
           8552   1    L1Cache      L1_Replacement     IM>IM     [0x55c0, line 0x55c0] 
           8552   1    L1Cache      L1_Replacement     IM>IM     [0x55c0, line 0x55c0] 
           8553   1    L1Cache      L1_Replacement     IM>IM     [0x55c0, line 0x55c0] 
           8553   1    L1Cache      L1_Replacement     IM>IM     [0x55c0, line 0x55c0] 
           8553   1    L1Cache      L1_Replacement     IM>IM     [0x55c0, line 0x55c0] 
           8553   1    L1Cache      L1_Replacement     IM>IM     [0x55c0, line 0x55c0] 
           8554   1    L1Cache      L1_Replacement     IM>IM     [0x55c0, line 0x55c0] 
           8554   1    L1Cache      L1_Replacement     IM>IM     [0x55c0, line 0x55c0] 
           8554   1    L1Cache      L1_Replacement     IM>IM     [0x55c0, line 0x55c0] 
           8554   1    L1Cache      L1_Replacement     IM>IM     [0x55c0, line 0x55c0] 
           8555   1    L1Cache      L1_Replacement     IM>IM     [0x55c0, line 0x55c0] 
           8555   1    L1Cache      L1_Replacement     IM>IM     [0x55c0, line 0x55c0] 
           8556 core  2        Seq                Done       >       [0x3eed, line 0x3ec0] 2815 cycles
           8556   2    L1Cache       Data_all_Acks     IM>M      [0x3ec0, line 0x3ec0] 
           8556   2    L1Cache      L1_Replacement     IM>IM     [0x5c0, line 0x5c0] 
           8556   2    L1Cache      L1_Replacement     IM>IM     [0x5c0, line 0x5c0] 
           8556   2    L1Cache      L1_Replacement     IM>IM     [0x5c0, line 0x5c0] 
           8557   2    L1Cache      L1_Replacement     IM>IM     [0x5c0, line 0x5c0] 
           8557   2    L1Cache      L1_Replacement     IM>IM     [0x5c0, line 0x5c0] 
           8557   2    L1Cache      L1_Replacement     IM>IM     [0x5c0, line 0x5c0] 
           8557   2    L1Cache      L1_Replacement     IM>IM     [0x5c0, line 0x5c0] 
           8558   2    L1Cache      L1_Replacement     IM>IM     [0x5c0, line 0x5c0] 
           8558   2    L1Cache      L1_Replacement     IM>IM     [0x5c0, line 0x5c0] 
           8558   2    L1Cache      L1_Replacement     IM>IM     [0x5c0, line 0x5c0] 
           8558   2    L1Cache      L1_Replacement     IM>IM     [0x5c0, line 0x5c0] 
           8558   0    L2Cache   Exclusive_Unblock  MT_MB>MT     [0x5bc0, line 0x5bc0] 
           8558   0    L2CacheL2_Replacement_clean     MT>MCT_I  [0x5bc0, line 0x5bc0] 
           8558   0    L2Cache         L1_PUTX_old     NP>NP     [0x5ac0, line 0x5ac0] 
           8558   0    L2Cache             L1_GETX     NP>IM     [0x5c0, line 0x5c0] 
           8559   2    L1Cache      L1_Replacement     IM>IM     [0x5c0, line 0x5c0] 
           8559   2    L1Cache      L1_Replacement     IM>IM     [0x5c0, line 0x5c0] 
           8559   2    L1Cache      L1_Replacement     IM>IM     [0x5c0, line 0x5c0] 
           8559   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x3ec0, line 0x3ec0] 
           8559   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x3ec0, line 0x3ec0] 
           8559   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x3ec0, line 0x3ec0] 
           8559   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x3ec0, line 0x3ec0] 
           8560   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x3ec0, line 0x3ec0] 
           8560   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x3ec0, line 0x3ec0] 
           8560   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x3ec0, line 0x3ec0] 
           8560   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x3ec0, line 0x3ec0] 
           8561   0    L2Cache             L1_PUTX     MT>M      [0x440, line 0x440] 
           8563   0    L2Cache   Exclusive_Unblock  MT_MB>MT     [0x3ec0, line 0x3ec0] 
           8563   0    L2CacheL2_Replacement_clean     MT>MCT_I  [0x3ec0, line 0x3ec0] 
           8563   0    L2Cache         L1_PUTX_old     NP>NP     [0x39c0, line 0x39c0] 
           8563   0    L2Cache             L1_GETX     NP>IM     [0x64c0, line 0x64c0] 
           8564   0    L2CacheL2_Replacement_clean     IM>IM     [0x5c0, line 0x5c0] 
           8564   0    L2CacheL2_Replacement_clean     IM>IM     [0x5c0, line 0x5c0] 
           8564   0    L2CacheL2_Replacement_clean     IM>IM     [0x5c0, line 0x5c0] 
           8564   0    L2CacheL2_Replacement_clean     IM>IM     [0x5c0, line 0x5c0] 
           8565   1    L1Cache                 Inv    M_I>SINK_WB_ACK [0x5bc0, line 0x5bc0] 
           8565   2    L1Cache              WB_Ack SINK_WB_ACK>I      [0x5ac0, line 0x5ac0] 
           8565   0    L2CacheL2_Replacement_clean     IM>IM     [0x5c0, line 0x5c0] 
           8565   0    L2CacheL2_Replacement_clean     IM>IM     [0x5c0, line 0x5c0] 
           8565   0    L2CacheL2_Replacement_clean     IM>IM     [0x5c0, line 0x5c0] 
           8565   0    L2CacheL2_Replacement_clean     IM>IM     [0x5c0, line 0x5c0] 
           8566   0  Directory               Fetch      I>IM     [0x5c0, line 0x5c0] 
           8568   1    L1Cache              WB_Ack    M_I>I      [0x440, line 0x440] 
           8569   0    L2CacheL2_Replacement_clean     IM>IM     [0x5c0, line 0x5c0] 
           8570   2    L1Cache                 Inv      M>I      [0x3ec0, line 0x3ec0] 
           8570   0    L1Cache              WB_Ack SINK_WB_ACK>I      [0x39c0, line 0x39c0] 
           8571   0  Directory               Fetch      I>IM     [0x64c0, line 0x64c0] 
           8573   0    L2Cache             WB_Data  MCT_I>M_I    [0x5bc0, line 0x5bc0] 
           8578   0    L2Cache             WB_Data  MCT_I>M_I    [0x3ec0, line 0x3ec0] 
           8581   0  Directory                Data      M>MI     [0x5bc0, line 0x5bc0] 
           8581   1        Seq               Begin       >       [0x34e8, line 0x34c0] ST PC 180 0xb4
           8582   1    L1Cache      L1_Replacement     IM>IM     [0x55c0, line 0x55c0] 
           8586   0  Directory                Data      M>MI     [0x3ec0, line 0x3ec0] 
           8593   0  Directory          Memory_Ack     MI>I      [0x5bc0, line 0x5bc0] 
           8598   0  Directory          Memory_Ack     MI>I      [0x3ec0, line 0x3ec0] 
           8600   0    L2Cache             Mem_Ack    M_I>NP     [0x5bc0, line 0x5bc0] 
           8605   0    L2Cache             Mem_Ack    M_I>NP     [0x3ec0, line 0x3ec0] 
           8611   3        Seq               Begin       >       [0x2ced, line 0x2cc0] ST PC 271 0x10f
           8612   3    L1Cache      L1_Replacement     IM>IM     [0x62c0, line 0x62c0] 
           8631   2        Seq               Begin       >       [0x1fe9, line 0x1fc0] ST PC 159 0x9f
           8632   2    L1Cache      L1_Replacement     IM>IM     [0x5c0, line 0x5c0] 
           8641   3        Seq               Begin       >       [0x29ed, line 0x29c0] ST PC 268 0x10c
           8642   3    L1Cache      L1_Replacement     IM>IM     [0x62c0, line 0x62c0] 
           8662   0  Directory         Memory_Data     IM>M      [0x5c0, line 0x5c0] 
           8667   0  Directory         Memory_Data     IM>M      [0x64c0, line 0x64c0] 
